nome,categoria,cidade,morada,telefone,rating,avaliacoes,tem_website,website_url
Diamond Cabeleireiros Unissexo,Cabeleireiro,Porto,"Rua de Camões 901, 4000-149 Porto, Portugal",912 201 460,4.7,29,nao,
Studio color - Cabeleireiro & Estética | Bom Sucesso,Cabeleireiro,Porto,"R. de Gonçalo Sampaio 403, 4050 Porto, Portugal",915 786 703,4.7,44,nao,
She.,Cabeleireiro,Porto,"R. de D Manuel II 81, 4040-345 Porto, Portugal",930 557 696,4.9,58,nao,
Salão Luiz,Cabeleireiro,Porto,"Rua dos Mártires da Liberdade 336, 4050-359 Porto, Portugal",915 984 861,4.8,67,nao,
HairPlay,Cabeleireiro,Porto,"Rua dos Mártires da Liberdade 65, 4050-361 Porto, Portugal",22 208 4407,5,88,nao,
ELEVEN HAIR STUDIO,Cabeleireiro,Porto,"Av. da Boavista 1277, 4100-130 Porto, Portugal",916 977 597,4.7,104,nao,
Hair Identity,Cabeleireiro,Porto,"R. de Miguel Bombarda 295 loja 1A, 4050-381 Porto, Portugal",934 528 072,4.8,145,nao,
D&M Style Cabeleireiros Unissexo LDA,Cabeleireiro,Vila Nova de Gaia,"R. Encosta do Sol 82 Loja 5, 4400-438 Vila Nova de Gaia, Portugal",22 018 1420,4.7,10,nao,
Rodrigo Araújo Cabeleireiros,Cabeleireiro,Vila Nova de Gaia,"Praceta Alferes Pereira 82, 4400-009 Vila Nova de Gaia, Portugal",922 103 532,5,11,nao,
beleza E Arte Cabeleireiro unisexo e Estética,Cabeleireiro,Vila Nova de Gaia,"Praceta Alferes Pereira n 60, 4400-009 Vila Nova de Gaia, Portugal",912 907 602,4.9,16,nao,
Fábia Oliveira Hairstylist,Cabeleireiro,Vila Nova de Gaia,"Alameda Dom Pedro V, 4430-999 Vila Nova de Gaia, Portugal",,5,19,nao,
Filipa Silva Hairstylist,Cabeleireiro,Vila Nova de Gaia,"R. Benjamim Pinto dos Santos 7, 4430-577 Vila Nova de Gaia, Portugal",915 622 059,4.7,20,nao,
Cristiane Almeida| Studio de beleza em gaia,Cabeleireiro,Vila Nova de Gaia,"Praceta Alferes Pereira 210, 4400-009 Vila Nova de Gaia, Portugal",928 022 056,5,23,nao,
"Mind, Hair & Beauty",Cabeleireiro,Vila Nova de Gaia,"R. Pádua Correia 56, 4400-238 Vila Nova de Gaia, Portugal",967 177 786,4.9,26,nao,
Spa e Estética SaraPais& Marisa,Cabeleireiro,Vila Nova de Gaia,"R. Pinto Aguiar 316, 4430-000 Vila Nova de Gaia, Portugal",917 655 096,4.8,28,nao,
Lau Studio,Cabeleireiro,Vila Nova de Gaia,"R. Caetano de Melo 229, 4430-269 Vila Nova de Gaia, Portugal",911 585 295,5,31,nao,
MQCabeleireiros,Cabeleireiro,Vila Nova de Gaia,"Av. da República 1115, 4430-192 Vila Nova de Gaia, Portugal",914 154 786,4.9,42,nao,
Cabeleireiro João Ribeiro,Cabeleireiro,Vila Nova de Gaia,"R. da Rasa, 4430-999 Vila Nova de Gaia, Portugal",961 900 219,4.9,42,nao,
Andreia Rocha Cabeleireiros,Cabeleireiro,Vila Nova de Gaia,"R. 14 Outubro 1141, 4430-053 Vila Nova de Gaia, Portugal",913 210 479,5,53,nao,
Beauty Box Cabeleireiros,Cabeleireiro,Vila Nova de Gaia,"R. Teixeira Lopes 181, 4400-320 Vila Nova de Gaia, Portugal",915 406 293,5,60,nao,
Inspirarte Hair Tailors,Cabeleireiro,Vila Nova de Gaia,"R. de Rei Ramiro 790, 4400-281 Vila Nova de Gaia, Portugal",309 759 579,4.6,74,nao,
Studio Flávia Brandão | Cabeleireira Brasileira em V.N. Gaia,Cabeleireiro,Vila Nova de Gaia,"Av. da República 2208, 4400-004 Vila Nova de Gaia, Portugal",936 108 875,4.9,76,nao,
Tendencias e Charme cabeleireiro e estética,Cabeleireiro,Vila Nova de Gaia,"R. Penedo 49, 4405-589 Vila Nova de Gaia, Portugal",916 865 233,4.7,84,nao,
Susana Tavares Hairstylist,Cabeleireiro,Vila Nova de Gaia,"R. 14 Outubro 1121, 4430-999 Vila Nova de Gaia, Portugal",22 242 6234,4.9,87,nao,
Paula Motta Studio,Cabeleireiro,Vila Nova de Gaia,"R. de Soares dos Reis 340, 4430-999 Vila Nova de Gaia, Portugal",938 856 927,5,91,nao,
Mãos de Tesoura,Cabeleireiro,Vila Nova de Gaia,"Tv. dos Escultores 71, 4400-139 Vila Nova de Gaia, Portugal",914 096 745,4.9,129,nao,
Américo Peixoto Cabeleireiros,Cabeleireiro,Vila Nova de Gaia,"R. Pádua Correia 287, 4400-238 Vila Nova de Gaia, Portugal",937 029 195,4.7,140,nao,
Paulo & Isabel Cabeleireiros,Cabeleireiro,Vila Nova de Gaia,"R. Francisco Pereira Pinto de Lemos 50, 4400-700 Vila Nova de Gaia, Portugal",22 011 4259,4.9,460,nao,
Espaço vip cabeleireiro Low cost,Cabeleireiro,Matosinhos,"R. Álvaro Castelões 528 loja 8, 4450-039 Matosinhos, Portugal",910 415 131,4.9,8,nao,
Patrícia Varela Hair&Make Up,Cabeleireiro,Matosinhos,"Rua de Alfredo Cunha 438, 4450-021 Matosinhos, Portugal",911 879 188,5,21,nao,
Sal Hair Design,Cabeleireiro,Matosinhos,"R. Brito e Cunha 24, 4450-085 Matosinhos, Portugal",22 938 2842,4.7,27,nao,
Giovanny Hair Stylist,Cabeleireiro,Matosinhos,"R. Godinho 243, 4450-149 Matosinhos, Portugal",,5,33,nao,
Prime Studio/Barber Porto,Cabeleireiro,Matosinhos,"Av. Dom Afonso Henriques 1070, 4450-031 Matosinhos, Portugal",936 505 310,4.6,41,nao,
MLSG Cabeleireiros - Matosinhos SUL,Cabeleireiro,Matosinhos,"Estr. da Circunvalação 15956, 4450-171 Matosinhos, Portugal",22 402 1986,4.4,48,nao,
Carlos Ferreira & Vanessa Salgado,Cabeleireiro,Matosinhos,"R. Ló Ferreira 97, 4450-026 Matosinhos, Portugal",22 937 7636,4.9,56,nao,
Renaissance HD Concept,Cabeleireiro,Matosinhos,"Rua de Brito Capelo 138, 4450-065 Matosinhos, Portugal",912 008 420,4.9,60,nao,
Studio de beleza ls,Cabeleireiro,Matosinhos,"Av. Dom Afonso Henriques 872 sala 27- 2°andar, 4450-010 Matosinhos, Portugal",916 188 357,5,65,nao,
Fatima ferreira Cabeleireiros,Cabeleireiro,Matosinhos,"R. Mouzinho de Albuquerque 407, 4450-206 Matosinhos, Portugal",918 722 967,4.9,78,nao,
Avenue Studio - Cabeleireiro,Cabeleireiro,Matosinhos,"Av. da República 848, 4450-240 Matosinhos, Portugal",918 265 445,4.8,79,nao,
Antoniu´s Cabeleireiros,Cabeleireiro,Matosinhos,"R. da Cruz de Pau 38, 4450-108 Matosinhos, Portugal",916 863 860,4.8,84,nao,
Elizabeth Carvalho Cabeleireiro - Matosinhos,Cabeleireiro,Matosinhos,"R. da Cruz de Pau 49, 4450-108 Matosinhos, Portugal",22 319 8144,5,86,nao,
Elegance Cabeleireiros,Cabeleireiro,Matosinhos,"Rua de Tomaz Ribeiro 648, 4450-295 Matosinhos, Portugal",22 938 7758,4.7,111,nao,
Lu Saccon Hairstyle,Cabeleireiro,Matosinhos,"Av. da República 181 blocoA ,loja 201, 4450-241 Matosinhos, Portugal",910 521 939,5,136,nao,
Glow Up Hair Studio,Cabeleireiro,Matosinhos,"Av. Comendador Ferreira de Matos 545, 4450-124 Matosinhos, Portugal",911 911 600,4.9,161,nao,
Luís Ferrero Hair Stylist,Cabeleireiro,Matosinhos,"Av. da República 250, 4450-237 Matosinhos, Portugal",22 935 1428,4.8,199,nao,
Cabeleireiro & Barbearia Unissex,Cabeleireiro,Maia,"R. Augusto Simões 726, 4470-148 Maia, Portugal",961 308 917,5,1,nao,
RS Hairstylist,Cabeleireiro,Maia,"R. Álvaro Aurélio do Céu Oliveira 18, 4470-134 Maia, Portugal",22 099 4548,5,2,nao,
Hair stylist,Cabeleireiro,Maia,"Rua de S. Romão 935, 4470-365 Maia, Portugal",,5,3,nao,
Silvia Nunes Cabeleireiros E Estética Unissexo,Cabeleireiro,Maia,"Praceta Eng. José Adriano Moreira dos Santos, 4470-087 Maia, Portugal",913 785 783,5,3,nao,
Carla Santos Cabeleireiros - Maia,Cabeleireiro,Maia,"Praceta Cavada 185, 4470-159 Maia, Portugal",964 047 801,5,16,nao,
Elisa moura cabeleireiros,Cabeleireiro,Maia,"R. Dom João Iv 263, 4470-309 Maia, Portugal",22 941 0811,4.7,23,nao,
Filipa Correia HairStylist,Cabeleireiro,Maia,"R. Padre António nº300, 4470-136 Maia, Portugal",22 402 7134,4.9,41,nao,
Mitos Urbanos Cabeleireiros Unisexo,Cabeleireiro,Maia,"R. Dom João Iv 263, 4470-147 Maia, Portugal",916 982 068,4.9,41,nao,
Maximu's Cabeleireiro,Cabeleireiro,Maia,"R. Adélia Ferreira dos Santos Carvalho 86, 4470-130 Maia, Portugal",22 948 0408,4.8,44,nao,
Marina Marques Cabeleireiro,Cabeleireiro,Maia,"R. do Viso 79 Loja nº 7, 4470-220 Maia, Portugal",963 915 415,5,50,nao,
Pedro Silva Cabeleireiro,Cabeleireiro,Maia,"R. Augusto Simões 292, 4470-147 Maia, Portugal",914 339 541,4.9,52,nao,
Sandra Reis Cabeleireiros,Cabeleireiro,Maia,"R. Clotilde Ferreira da Cruz 205, 4470-273 Maia, Portugal",22 319 9258,4.8,93,nao,
Carla Moreira Cabeleireiro,Cabeleireiro,Maia,"R. Luciano da Silva Barros loja 92, 4470-193 Maia, Portugal",22 944 1870,4.6,109,nao,
Marta Silva Cabeleireiro,Cabeleireiro,Maia,"Av. D. Manuel ll nº 1410, 4470-334 Maia, Portugal",22 323 2585,4.9,267,nao,
Studio Hair Salon,Cabeleireiro,Gondomar,"R. 25 de Abril 426, 4420-086 Gondomar, Portugal",932 453 889,5,2,nao,
Rita De Sousa Hairstudio,Cabeleireiro,Valongo,"Tv. Dr. Afonso Costa 75, 4420-126 S. Cosme, Portugal",933 289 811,5,2,nao,
Fatima Sandiares Cabeleireiros,Cabeleireiro,Gondomar,"Av. Gen. Humberto Delgado 566, 4420-155 Gondomar, Portugal",22 464 8232,3.7,6,nao,
Espelho Meu by Filipa Sousa,Cabeleireiro,Valongo,"Praça Manuel Guedes 266, 4420-193 S. Cosme, Portugal",915 518 663,4.7,13,nao,
Studio 7 by Sónia Alves,Cabeleireiro,Gondomar,"R. 7 Caminhos 714, 4420-330 Gondomar, Portugal",930 450 337,5,15,nao,
Pigmento Rosa Porto,Cabeleireiro,Valongo,"Av. Dr. Mário Soares 620 Loja B, 4420-619 S. Cosme, Portugal",935 020 232,4.9,43,nao,
Galeria Do Cabelo,Cabeleireiro,Valongo,"Tv. São João Deus 6, 4420-356 S. Cosme, Portugal",914 303 082,4.9,44,nao,
Novo Corte - Cabeleireiro Masculino,Cabeleireiro,Gondomar,"R. Dr. Francisco Sá Carneiro 430, 4420-130 Gondomar, Portugal",917 716 556,4.7,69,nao,
Innovestilo,Cabeleireiro,Gondomar,"R. 5 de Outubro 175, 4420-086 Gondomar, Portugal",912 268 711,4.8,111,nao,
LORETTO CABELEIREIROS By Carlos Queirós,Cabeleireiro,Gondomar,"Av. 25 de Abril 162, 4420-353 Gondomar, Portugal",916 066 069,4.9,119,nao,
Salão Central,Cabeleireiro,Valongo,"Praça Manuel Guedes 270, 4420-086 S. Cosme, Portugal",22 463 3070,4.9,127,nao,
Teu Estilo (Salão Auditório),Cabeleireiro,Gondomar,"Av. 25 de Abril 82, 4420-065 Gondomar, Portugal",22 464 0660,4.7,188,nao,
Nuno Sousa Cabeleireiros,Cabeleireiro,Gondomar,"Rua D. João de França 1039, 4420-110 Gondomar, Portugal",22 404 2758,4.6,200,nao,
Juliana Pereira,Cabeleireiro,Valongo,"R. Visc. Oliveira do Paço 25, 4440-452 Valongo, Portugal",910 187 168,5,2,nao,
Marisa Moura Beauty Studio,Cabeleireiro,Valongo,"Galerias Pingo Doce, R. da Passagem, 4440-565 Valongo, Portugal",914 769 011,5,4,nao,
Alcina Soares Cabeleireiros,Cabeleireiro,Valongo,"R. Alves Saldanha 155, 4440-452 Valongo, Portugal",22 018 9104,4.8,9,nao,
Salão Charme,Cabeleireiro,Valongo,"Rotunda Primeiro de Maio 160 2.º - Sala 20, 4440-519 Valongo, Portugal",22 422 1846,4.7,9,nao,
Cabeleireiro L.S. Luísa Sarmento,Cabeleireiro,Valongo,"Tv. 25 de Abril 19, 4449-709 Valongo, Portugal",22 099 2069,4.8,16,nao,
"C&C Concept - Cabeleireiro e Estética, Lda",Cabeleireiro,Valongo,"Av. Dr. Fernando Melo 310, 4440-777 Valongo, Portugal",915 358 495,5,20,nao,
Bella's Cabeleireiro&Estética,Cabeleireiro,Valongo,"R. Lameira Ferreira 46, 4440-452 Valongo, Portugal",928 120 242,5,21,nao,
Andreia Valente Cabeleireiro,Cabeleireiro,Valongo,"R. Pero Vaz de Caminha 21, 4440-691 Valongo, Portugal",910 661 822,4.9,21,nao,
PS Beauty Studio,Cabeleireiro,Valongo,"Largo do Centenário 114, 4440-508 Valongo, Portugal",937 665 592,4.9,27,nao,
Leonel Cabeleireiro,Cabeleireiro,Valongo,"R. do Solgidro 209, 4440-452 Valongo, Portugal",917 411 551,4.7,44,nao,
Legacy Men’s Salon Valongo,Cabeleireiro,Valongo,"Praceta do Horto 3, 4440-788 Valongo, Portugal",912 298 092,4.9,57,nao,
Barbearia José Pinto Barbosa,Cabeleireiro,Valongo,"R. do Padrão 143, 4440-452 Valongo, Portugal",933 898 675,4.8,57,nao,
Rebelo - Estúdio de Beleza,Cabeleireiro,Valongo,"R. Fonseca Dias 25 Loja 2, 4440-652 Valongo, Portugal",961 459 995,5,63,nao,
Ju Cabeleireiro,Cabeleireiro,Valongo,"R. Alvares Cabral 760A, 4440-527 Valongo, Portugal",911 811 946,4.6,73,nao,
Tina Cabeleireiros,Cabeleireiro,Valongo,"R. Emídio Navarro 81, 4440-452 Valongo, Portugal",22 422 4600,4.8,79,nao,
Estudio Elas - Valongo,Cabeleireiro,Valongo,"Rua José Seara 41, 4440-670 Valongo, Portugal",965 085 558,4.7,92,nao,
MEL Hair Studio,Cabeleireiro,Porto,"Av. do Bessa 158 D, 4100-012 Porto, Portugal",917 611 743,4.2,5,nao,
Andreia Moreira Salão Cabeleireiro Unissexo,Cabeleireiro,Matosinhos,"R. do Progresso 1025, 4455-535 Perafita, Portugal",22 400 7417,5,6,nao,
Rui De Sousa-cabeleireiro Unipessoal Lda,Cabeleireiro,Porto,"4050-322 Porto, Portugal",22 600 8473,5,7,nao,
D&M Style Cabeleireiros Unissexo LDA,Cabeleireiro,Vila Nova de Gaia,"R. Encosta do Sol 82 Loja 5, 4400-438 Vila Nova de Gaia, Portugal",22 018 1420,4.7,10,nao,
Prime Estética & Salão,Cabeleireiro,Porto,"R. de 5 de Outubro 269, 4100-175 Porto, Portugal",936 386 438,5,12,nao,
Cabelo & Arte Unissexo,Cabeleireiro,Porto,"Rua das Macieiras, 330, Loja B, Ermesinde, 4445-502 Porto, Portugal",22 408 9997,3.4,12,nao,
La belle Cabeleireiros e estética,Cabeleireiro,Gondomar,"Estr. da Circunvalação 951, 4435-180 Rio Tinto, Portugal",,4.5,23,nao,
Studio 81,Cabeleireiro,Porto,"Rua da Maternidade número 81, 4050-370 Porto, Portugal",915 440 905,4.8,23,nao,
MC Cabeleireiros e Estética,Cabeleireiro,Matosinhos,"R. Henrique Bravo 6707, 4465-166 São Mamede de Infesta, Portugal",916 597 357,4.5,28,nao,
Diamond Cabeleireiros Unissexo,Cabeleireiro,Porto,"Rua de Camões 901, 4000-149 Porto, Portugal",912 201 460,4.7,29,nao,
Maria Celeste Cabeleireiros,Cabeleireiro,Porto,"4250-446 Porto, Portugal",22 831 3046,4.7,43,nao,
Studio color - Cabeleireiro & Estética | Bom Sucesso,Cabeleireiro,Porto,"R. de Gonçalo Sampaio 403, 4050 Porto, Portugal",915 786 703,4.7,44,nao,
Forever Hair Studio,Cabeleireiro,Porto,"R. do Monte dos Burgos 903, 4250-443 Porto, Portugal",22 240 8795,4.6,46,nao,
She.,Cabeleireiro,Porto,"R. de D Manuel II 81, 4040-345 Porto, Portugal",930 557 696,4.9,58,nao,
Nelson Emanuel Cabeleireiro,Cabeleireiro,Gondomar,"Av. Dr. Domingos Gonçalves de Sá 410, 4435-213 Rio Tinto, Portugal",22 480 6803,4.7,76,nao,
Mafalda Perfeito HairStylist,Cabeleireiro,Porto,"R. do Ouro 430, 4150-553 Porto, Portugal",22 327 4196,4,120,nao,
Lim beauty concept,Cabeleireiro,Porto,"Via Futebol Clube do Porto 699, 4350-415 Porto, Portugal",938 314 793,4.8,125,nao,
Hair Identity,Cabeleireiro,Porto,"R. de Miguel Bombarda 295 loja 1A, 4050-381 Porto, Portugal",934 528 072,4.8,145,nao,
Maria Fernanda Cabeleireiros,Cabeleireiro,Porto,"R. São Roque da Lameira 580, 4350-309 Porto, Portugal",22 099 0512,5,159,nao,
Lurdes Marques Cabeleireiros,Cabeleireiro,Porto,"R. Artur de Sousa Entrada 2 Loja 1.2, 4200-010 Porto, Portugal",968 713 607,4.9,335,nao,
Beauty flower,Cabeleireiro,Espinho,"R. 25 191, 4500-370 Espinho, Portugal",,5,2,nao,
Cabeleireiro ROSARIO VALENTE,Cabeleireiro,Espinho,"R. 12 636 r/c, 4500-228 Espinho, Portugal",913 469 331,5,4,nao,
LB Cabeleireiro e Estética,Cabeleireiro,Espinho,"R. 14 649, 4500-233 Espinho, Portugal",22 734 0717,5,6,nao,
M.Céu Cabeleireiros,Cabeleireiro,Espinho,"R. 16 31, 4500-807 Espinho, Portugal",,4.8,6,nao,
JULIANA COUTO,Cabeleireiro,Espinho,"R. 14 921, 4500-217 Espinho, Portugal",915 519 664,5,9,nao,
Glow Paris,Cabeleireiro,Espinho,"R. 25 191, 4500-370 Espinho, Portugal",934 109 910,5,10,nao,
IRCabeleireiros,Cabeleireiro,Espinho,"R. 10 805 Loja 11, 4500-370 Espinho, Portugal",22 242 5809,5,10,nao,
Maria De Lurdes - Cabeleireiro e Estética,Cabeleireiro,Espinho,"R. 27 268, 4500-288 Espinho, Portugal",915 322 796,4.7,17,nao,
Cabeleireiro CINDA,Cabeleireiro,Espinho,"R. 33 1093, 4500-192 Espinho, Portugal",22 731 4053,4.6,19,nao,
Neuza Cabeleireiro,Cabeleireiro,Espinho,"R. 23 824, 4500-191 Espinho, Portugal",912 482 355,4.1,19,nao,
Lurdes Cabeleireiro,Cabeleireiro,Espinho,"R. 20 n924, 4500-263 Espinho, Portugal",22 732 2231,4.9,21,nao,
Aj salon,Cabeleireiro,Espinho,"R. 8 591, 4500-370 Espinho, Portugal",920 767 662,5,24,nao,
Lina Cabeleireiros,Cabeleireiro,Espinho,"Edificio Palmeiras, R. 8 805 Loja 6, 4500-208 Espinho, Portugal",22 734 0477,4.5,33,nao,
Susana Oliveira Cabeleireiro,Cabeleireiro,Espinho,"R. 8 297, 4500-153 Espinho, Portugal",964 728 949,5,34,nao,
Romy,Cabeleireiro,Espinho,"R. 14 876, 4500-142 Espinho, Portugal",22 732 1995,4.9,39,nao,
Jasmim - Cabeleireiro e Estética,Cabeleireiro,Espinho,"R. 18 662, 4500-256 Espinho, Portugal",309 947 988,5,42,nao,
Mara Couto Cabeleireiro e Estética,Cabeleireiro,Espinho,"R. 27 399, 4500-289 Espinho, Portugal",912 275 090,4.9,46,nao,
CEP - Centro de Estética do Porto,Estetica,Porto,"Praça de Mouzinho de Albuquerque 113 Loja 129, 4100-359 Porto, Portugal",919 196 061,,0,nao,
Ana Paula Gabinete Estética,Estetica,Porto,"R. de Santa Catarina 391 2º traseiras, 4000-451 Porto, Portugal",939 598 153,,0,nao,
gabinete estetica gisela moreira,Estetica,Porto,"R. de Cedofeita 455 sala 12, 4050-181 Porto, Portugal",936 296 939,5,1,nao,
Quintessência by Glória Costa - Estética Avançada & Bem-Estar,Estetica,Porto,"Rua de Júlio Dinis 728, 4050-012 Porto, Portugal",939 272 694,5,2,nao,
Gabinete de Estética,Estetica,Porto,"Av. da Boavista 3213E, 4100-137 Porto, Portugal",968 438 639,3.5,2,nao,
Gabinete de Estética Elisabete Gonçalves,Estetica,Porto,"Rua da Alegria, 4200-025 Porto, Portugal",931 120 100,5,2,nao,
Sara Oliveira Gabinete Estetica,Estetica,Porto,"R. Cidade N'Dola 61, 4150-207 Porto, Portugal",917 865 725,5,2,nao,
HG Gabinete De Estética,Estetica,Porto,"Rua de Sarmento de Beires 274, 4250-488 Porto, Portugal",22 401 0811,4.8,5,nao,
Silvia Silva Gabinete de estética,Estetica,Porto,"Av. da Boavista 2915 loja 8, 4150-136 Porto, Portugal",916 717 993,5,7,nao,
Dra.Alexandra Miranda Estética,Estetica,Porto,"Praceta Eng. António de Almeida 70, 4100-065 Porto, Portugal",911 997 412,5,8,nao,
Gaby- Gabinete de estética,Estetica,Porto,"R. de Câmara Pestana 329, 4350-088 Porto, Portugal",915 285 659,5,9,nao,
Cristiana Nails - Gabinete Estética,Estetica,Porto,"Praça das Flores 3 loja 9, 4300-401 Porto, Portugal",931 641 760,5,9,nao,
Prime Estética & Salão,Estetica,Porto,"R. de 5 de Outubro 269, 4100-175 Porto, Portugal",936 386 438,5,12,nao,
Rituel Estética by Helena Monteiro,Estetica,Porto,"Rua de Júlio Dinis 778 6d, 4050-012 Porto, Portugal",963 994 433,5,13,nao,
Korpus de Beleza - Centro De Estética,Estetica,Porto,"Tv. da Figueirôa 44, 4050-107 Porto, Portugal",930 488 094,5,15,nao,
Juliana Ribeiro - JR Estética,Estetica,Porto,"R. de Fonseca Cardoso 41, 4000-147 Porto, Portugal",932 139 394,5,15,nao,
Vanessa Oliveira Estética,Estetica,Porto,"R. de João de Deus 6, 4100-456 Porto, Portugal",930 426 270,5,19,nao,
Liliana Rocha - Estética Avançada,Estetica,Porto,"R. Arquitecto Cassiano Barbosa 38A, 4100-009 Porto, Portugal",911 555 868,5,46,nao,
Vívian Castro Gabinete de Estética,Estetica,Porto,"R. de 5 de Outubro 156 loja 34, Boavista, 4100-172 Porto, Portugal",912 535 076,5,77,nao,
Elis Estética,Estetica,Porto,"R. de Alves Redol 306, 4050-042 Porto, Portugal",939 021 751,5,112,nao,
Gabinete estética Fernanda Ferreira,Estetica,Vila Nova de Gaia,"R. de Rei Ramiro 674 Loja C10, 4400-281 Vila Nova de Gaia, Portugal",918 696 666,,0,nao,
MR Studio - Gabinete Estética,Estetica,Vila Nova de Gaia,"Av. da República 2208, 4430-196 Vila Nova de Gaia, Portugal",938 563 419,,0,nao,
Ana Gonçalves gabinete de estética,Estetica,Vila Nova de Gaia,"R. da Rasa 1027, 4405 Vila Nova de Gaia, Portugal",932 790 669,,0,nao,
Gabinete de estética Rosa Mata,Estetica,Vila Nova de Gaia,"Av. da República 1956 s/l E.T, 4430-194 Vila Nova de Gaia, Portugal",917 633 678,,0,nao,
Gabinete de Estética Sara Amaral,Estetica,Vila Nova de Gaia,"R. Barão do Corvo 880, 4400-037 Vila Nova de Gaia, Portugal",916 553 588,,0,nao,
Cláudia Almeida - Feminissima Centro de estética,Estetica,Vila Nova de Gaia,"Avenida da República, Edificio Gaya, 1820 - loja 3, 4430-194 Vila Nova de Gaia, Portugal",963 197 990,5,5,nao,
Vitória Águia - Gabinete de Estética,Estetica,Vila Nova de Gaia,"R. Escola de Laborim 188, 4430-093 Vila Nova de Gaia, Portugal",919 905 696,5,8,nao,
Ana Feiteira Estética Avançada,Estetica,Vila Nova de Gaia,"R. Tranqueira 61, 4430-561 Vila Nova de Gaia, Portugal",916 091 655,5,13,nao,
Beauty in Bloom by Diana Araújo,Estetica,Vila Nova de Gaia,"Praceta Petit Quevilly, 4400-029 Vila Nova de Gaia, Portugal",,5,26,nao,
Ilza bernaldino Studio Bella Estética,Estetica,Vila Nova de Gaia,"R. João de Deus 251, 4430-192 Vila Nova de Gaia, Portugal",925 258 779,5,39,nao,
Essencial Ser - Estética de Resultados,Estetica,Vila Nova de Gaia,"Tv. Barrosa 16 1º andar, sala 3, 4400-042 Vila Nova de Gaia, Portugal",934 773 513,4.9,41,nao,
Love Yourself - Solário & Estética Avançada,Estetica,Vila Nova de Gaia,"R. Prof. Urbano de Moura 168, 4400-258 Vila Nova de Gaia, Portugal",916 077 846,4.8,46,nao,
Lucinda Pinho Gabinete De Estética,Estetica,Matosinhos,"R. França Júnior 164, 4450-266 Matosinhos, Portugal",966 476 814,5,1,nao,
Joana Monteiro - Gabinete de Estética,Estetica,Matosinhos,"Av. Dom Afonso Henriques 844 1 andar sala 11, 4450-010 Matosinhos, Portugal",918 276 456,5,4,nao,
JORDANA REGALADO,Estetica,Matosinhos,"Rua de Alfredo Cunha 1°andar sala 6, 4450-021 Matosinhos, Portugal",917 839 234,5,8,nao,
Rituais de Beleza - Centro de Estética,Estetica,Matosinhos,"R. Conde Alto Mearim 584, 4450-034 Matosinhos, Portugal",936 520 116,4.9,12,nao,
Ana Martins Beauty Clinic,Estetica,Matosinhos,"Rua Dr. Manuel Rodrigues de Sousa 78, 4450-181 Matosinhos, Portugal",22 938 5222,4.6,20,nao,
Rinascere Clínica Estética - Matosinhos,Estetica,Matosinhos,"R. Álvaro Castelões 813, 4450-043 Matosinhos, Portugal",966 241 615,5,23,nao,
Ana Lúcia Personal Beauty,Estetica,Matosinhos,"R. Godinho 703, 4450-150 Matosinhos, Portugal",,5,26,nao,
Cabelo Fashion e Estética,Estetica,Matosinhos,"R. António Carneiro 147, 4450-047 Matosinhos, Portugal",925 564 058,5,28,nao,
SkinLiss - depilação a laser- estética avançada,Estetica,Matosinhos,"R. Roberto Ivens 1280, 4450-208 Matosinhos, Portugal",918 503 662,5,30,nao,
ébina silva esteticista,Estetica,Matosinhos,"R. Godinho 421, 4450-067 Matosinhos, Portugal",915 069 804,5,54,nao,
Body & Face Estética Avançada,Estetica,Matosinhos,"R. Conde Alto Mearim 827 sala 7, 4450-035 Matosinhos, Portugal",910 797 970,4.5,56,nao,
Núbia centro de estética,Estetica,Matosinhos,"Av. da República 666, 4450-238 Matosinhos, Portugal",939 838 220,4.6,58,nao,
Studio de beleza ls,Estetica,Matosinhos,"Av. Dom Afonso Henriques 872 sala 27- 2°andar, 4450-010 Matosinhos, Portugal",916 188 357,5,65,nao,
Centro de Estética Senhora Da Hora,Estetica,Matosinhos,"R. Costa Fontes 137, 4460-289 Sra. da Hora, Portugal",912 002 003,4.8,75,nao,
Body Spa Centro de Estética Matosinhos,Estetica,Matosinhos,"R. Sousa Aroso 413, 4450-289 Matosinhos, Portugal",917 317 969,4.8,187,nao,
Centro de estética,Estetica,Maia,"R. Augusto Simões 219, 4470-147 Maia, Portugal",22 941 2267,,0,nao,
MJCRUZ,Estetica,Maia,"Rua de S. Romão 220, 4470-290 Maia, Portugal",914 503 658,5,2,nao,
Beatriz Martins - Estética e Bem Estar,Estetica,Maia,"R. Dona Unisco Mendes no. 7, 4470-496 Maia, Portugal",939 034 457,5,3,nao,
Bella.estética,Estetica,Maia,"R. do Viso 67 loja 2, 4470-204 Maia, Portugal",938 740 498,5,5,nao,
Joana Magalhães - Centro de Estética,Estetica,Maia,"Praceta Zona Comercial do Chantre, Loja 14, 4470-134 Maia, Portugal",934 313 820,5,8,nao,
Centro de Estética e Bem-estar Teresa Ortega,Estetica,Maia,"R. do Viso 79 Loja 19, 4470-220 Maia, Portugal",933 333 162,3.7,9,nao,
BEAUTY CLUB - Maia,Estetica,Maia,"R. Central do Sobreiro 2076 Loja 25, 4470-272 Maia, Portugal",910 039 422,4.5,10,nao,
BEyouTIFUL clinic,Estetica,Maia,"Vereda das Caleiras 11, 4470-156 Maia, Portugal",930 601 645,5,11,nao,
